Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Folk_Income_Data,different features,DecisionTreeClassifier,0.561,0.0,"[0.271, 0.221]","[0.185, 0.185]",1. 6 <= 2960.0 |2. 0.185 <= 0.271 and 0.185 <= 0.221 |3. 0.0 < 0.05,3,3,"[[0.271, 0.221], [0.216, 0.221], [0.186, 0.221], [0.186, 0.201], [0.186, 0.188], [0.186, 0.185], [0.185, 0.185]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.391,0.017,"[0.263, 0.261]","[0.247, 0.246]",1. 4 <= 3944.0 |2. 0.247 <= 0.263 and 0.246 <= 0.261 |3. 0.017 < 0.05,2,2,"[[0.263, 0.261], [0.263, 0.25], [0.253, 0.25], [0.247, 0.25], [0.247, 0.246]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.414,0.0,"[0.402, 0.41]","[0.303, 0.303]",1. 4 <= 4848.0 |2. 0.303 <= 0.402 and 0.303 <= 0.41 |3. 0.0 < 0.05,2,2,"[[0.402, 0.41], [0.402, 0.356], [0.349, 0.356], [0.349, 0.303], [0.303, 0.303]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.003,"[0.248, 0.233]","[0.234, 0.233]",1. 1 <= 3736.0 |2. 0.234 <= 0.248 and 0.233 <= 0.233 |3. 0.003 < 0.05,1,0,"[[0.248, 0.233], [0.234, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.493,0.045,"[0.246, 0.293]","[0.239, 0.244]",1. 4 <= 3864.0 |2. 0.239 <= 0.246 and 0.244 <= 0.293 |3. 0.045 < 0.05,2,2,"[[0.246, 0.293], [0.246, 0.265], [0.246, 0.244], [0.242, 0.244], [0.239, 0.244]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.596,0.007,"[0.426, 0.416]","[0.312, 0.316]",1. 4 <= 5024.0 |2. 0.312 <= 0.426 and 0.316 <= 0.416 |3. 0.007 < 0.05,2,2,"[[0.426, 0.416], [0.362, 0.416], [0.312, 0.416], [0.312, 0.36], [0.312, 0.316]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.401,0.035,"[0.212, 0.216]","[0.204, 0.206]",1. 3 <= 3280.0 |2. 0.204 <= 0.212 and 0.206 <= 0.216 |3. 0.035 < 0.05,1,2,"[[0.212, 0.216], [0.212, 0.208], [0.204, 0.208], [0.204, 0.206]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.367,0.0,"[0.349, 0.34]","[0.243, 0.243]",1. 4 <= 3888.0 |2. 0.243 <= 0.349 and 0.243 <= 0.34 |3. 0.0 < 0.05,2,2,"[[0.349, 0.34], [0.263, 0.34], [0.263, 0.26], [0.243, 0.26], [0.243, 0.243]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.476,0.026,"[0.212, 0.222]","[0.198, 0.202]",1. 4 <= 3200.0 |2. 0.198 <= 0.212 and 0.202 <= 0.222 |3. 0.026 < 0.05,2,2,"[[0.212, 0.222], [0.2, 0.222], [0.2, 0.208], [0.2, 0.202], [0.198, 0.202]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.528,0.0,"[0.302, 0.319]","[0.234, 0.234]",1. 6 <= 3744.0 |2. 0.234 <= 0.302 and 0.234 <= 0.319 |3. 0.0 < 0.05,3,3,"[[0.302, 0.319], [0.242, 0.319], [0.242, 0.26], [0.242, 0.247], [0.242, 0.234], [0.236, 0.234], [0.234, 0.234]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.627,0.013,"[0.212, 0.214]","[0.121, 0.125]",1. 4 <= 1968.0 |2. 0.121 <= 0.212 and 0.125 <= 0.214 |3. 0.013 < 0.05,2,2,"[[0.212, 0.214], [0.126, 0.214], [0.126, 0.128], [0.126, 0.125], [0.121, 0.125]]"
Community_Data,different data,KNeighborsRegressor,0.043,0.013,"[0.023, 0.026]","[0.023, 0.026]",1. 1 <= 392.0 |2. 0.023 <= 0.023 and 0.026 <= 0.026 |3. 0.013 < 0.05,1,0,"[[0.023, 0.026], [0.023, 0.026]]"
Community_Data,different data,DecisionTreeRegressor,0.248,0.02,"[0.046, 0.039]","[0.036, 0.033]",1. 3 <= 552.0 |2. 0.036 <= 0.046 and 0.033 <= 0.039 |3. 0.02 < 0.05,1,2,"[[0.046, 0.039], [0.036, 0.039], [0.036, 0.034], [0.036, 0.033]]"
Community_Data,different features,KNeighborsRegressor,0.063,0.03,"[0.026, 0.023]","[0.025, 0.023]",1. 1 <= 384.0 |2. 0.025 <= 0.026 and 0.023 <= 0.023 |3. 0.03 < 0.05,1,0,"[[0.026, 0.023], [0.025, 0.023]]"
Community_Data,different features,DecisionTreeRegressor,0.218,0.043,"[0.039, 0.034]","[0.031, 0.026]",1. 3 <= 456.0 |2. 0.031 <= 0.039 and 0.026 <= 0.034 |3. 0.043 < 0.05,1,2,"[[0.039, 0.034], [0.039, 0.026], [0.031, 0.026], [0.031, 0.026]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.168,0.018,"[0.022, 0.037]","[0.022, 0.026]",1. 2 <= 384.0 |2. 0.022 <= 0.022 and 0.026 <= 0.037 |3. 0.018 < 0.05,0,2,"[[0.022, 0.037], [0.022, 0.028], [0.022, 0.026]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.183,0.008,"[0.041, 0.02]","[0.026, 0.02]",1. 2 <= 368.0 |2. 0.026 <= 0.041 and 0.02 <= 0.02 |3. 0.008 < 0.05,2,0,"[[0.041, 0.02], [0.029, 0.02], [0.026, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.351,0.023,"[0.235, 0.246]","[0.227, 0.24]",1. 4 <= 3736.0 |2. 0.227 <= 0.235 and 0.24 <= 0.246 |3. 0.023 < 0.05,3,1,"[[0.235, 0.246], [0.23, 0.246], [0.226, 0.246], [0.226, 0.24], [0.227, 0.24]]"
Compas_Data,different data,DecisionTreeClassifier,0.377,0.028,"[0.253, 0.268]","[0.233, 0.24]",1. 5 <= 3784.0 |2. 0.233 <= 0.253 and 0.24 <= 0.268 |3. 0.028 < 0.05,2,3,"[[0.253, 0.268], [0.244, 0.268], [0.244, 0.257], [0.244, 0.243], [0.233, 0.243], [0.233, 0.24]]"
Compas_Data,different features,LogisticRegression,0.294,0.021,"[0.234, 0.214]","[0.219, 0.214]",1. 2 <= 3464.0 |2. 0.219 <= 0.234 and 0.214 <= 0.214 |3. 0.021 < 0.05,2,0,"[[0.234, 0.214], [0.224, 0.214], [0.219, 0.214]]"
Compas_Data,different features,KNeighborsClassifier,0.432,0.046,"[0.246, 0.235]","[0.227, 0.22]",1. 3 <= 3576.0 |2. 0.227 <= 0.246 and 0.22 <= 0.235 |3. 0.046 < 0.05,1,2,"[[0.246, 0.235], [0.227, 0.235], [0.227, 0.225], [0.227, 0.22]]"
Compas_Data,different features,DecisionTreeClassifier,0.451,0.016,"[0.217, 0.239]","[0.217, 0.219]",1. 3 <= 3488.0 |2. 0.217 <= 0.217 and 0.219 <= 0.239 |3. 0.016 < 0.05,1,2,"[[0.217, 0.239], [0.217, 0.229], [0.217, 0.219], [0.217, 0.219]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.213,0.054,"[0.208, 0.242]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.242 |3. 0.054 < 0.05,0,2,"[[0.208, 0.242], [0.208, 0.225], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.276,0.043,"[0.25, 0.244]","[0.232, 0.242]",1. 3 <= 3792.0 |2. 0.232 <= 0.25 and 0.242 <= 0.244 |3. 0.043 < 0.05,2,1,"[[0.25, 0.244], [0.241, 0.244], [0.241, 0.242], [0.232, 0.242]]"
Adult_Data,different data,KNeighborsClassifier,0.218,0.027,"[0.146, 0.144]","[0.136, 0.136]",1. 3 <= 2176.0 |2. 0.136 <= 0.146 and 0.136 <= 0.144 |3. 0.027 < 0.05,1,2,"[[0.146, 0.144], [0.136, 0.144], [0.136, 0.137], [0.136, 0.136]]"
Adult_Data,different data,DecisionTreeClassifier,0.24,0.0,"[0.213, 0.207]","[0.159, 0.159]",1. 4 <= 2544.0 |2. 0.159 <= 0.213 and 0.159 <= 0.207 |3. 0.0 < 0.05,2,2,"[[0.213, 0.207], [0.213, 0.172], [0.175, 0.172], [0.175, 0.159], [0.159, 0.159]]"
Adult_Data,different features,LogisticRegression,0.255,0.04,"[0.133, 0.124]","[0.123, 0.124]",1. 2 <= 1976.0 |2. 0.123 <= 0.133 and 0.124 <= 0.124 |3. 0.04 < 0.05,2,0,"[[0.133, 0.124], [0.13, 0.124], [0.123, 0.124]]"
Adult_Data,different features,KNeighborsClassifier,0.278,0.025,"[0.148, 0.15]","[0.134, 0.134]",1. 4 <= 2144.0 |2. 0.134 <= 0.148 and 0.134 <= 0.15 |3. 0.025 < 0.05,2,2,"[[0.148, 0.15], [0.136, 0.15], [0.136, 0.138], [0.136, 0.134], [0.134, 0.134]]"
Adult_Data,different features,DecisionTreeClassifier,0.423,0.047,"[0.183, 0.143]","[0.134, 0.136]",1. 4 <= 2160.0 |2. 0.134 <= 0.183 and 0.136 <= 0.143 |3. 0.047 < 0.05,3,1,"[[0.183, 0.143], [0.149, 0.143], [0.139, 0.143], [0.139, 0.136], [0.134, 0.136]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.275,0.02,"[0.166, 0.186]","[0.166, 0.164]",1. 2 <= 2640.0 |2. 0.166 <= 0.166 and 0.164 <= 0.186 |3. 0.02 < 0.05,0,2,"[[0.166, 0.186], [0.166, 0.171], [0.166, 0.164]]"
German_Data,different data,KNeighborsClassifier,0.24,0.005,"[0.193, 0.213]","[0.197, 0.197]",1. 4 <= 3152.0 |2. 0.197 <= 0.193 and 0.197 <= 0.213 |3. 0.005 < 0.05,1,3,"[[0.193, 0.213], [0.193, 0.2], [0.193, 0.196], [0.197, 0.196], [0.197, 0.197]]"
German_Data,different data,DecisionTreeClassifier,0.355,0.0,"[0.34, 0.315]","[0.227, 0.227]",1. 4 <= 3632.0 |2. 0.227 <= 0.34 and 0.227 <= 0.315 |3. 0.0 < 0.05,2,2,"[[0.34, 0.315], [0.251, 0.315], [0.251, 0.242], [0.227, 0.242], [0.227, 0.227]]"
German_Data,different features,LogisticRegression,0.355,0.05,"[0.164, 0.201]","[0.164, 0.17]",1. 2 <= 2672.0 |2. 0.164 <= 0.164 and 0.17 <= 0.201 |3. 0.05 < 0.05,0,2,"[[0.164, 0.201], [0.164, 0.184], [0.164, 0.17]]"
German_Data,different features,KNeighborsClassifier,0.335,0.025,"[0.211, 0.215]","[0.202, 0.197]",1. 4 <= 3192.0 |2. 0.202 <= 0.211 and 0.197 <= 0.215 |3. 0.025 < 0.05,2,2,"[[0.211, 0.215], [0.211, 0.198], [0.211, 0.197], [0.2, 0.197], [0.202, 0.197]]"
German_Data,different features,DecisionTreeClassifier,0.415,0.0,"[0.298, 0.33]","[0.21, 0.211]",1. 4 <= 3368.0 |2. 0.21 <= 0.298 and 0.211 <= 0.33 |3. 0.0 < 0.05,2,2,"[[0.298, 0.33], [0.298, 0.24], [0.235, 0.24], [0.235, 0.211], [0.21, 0.211]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.24,0.045,"[0.169, 0.168]","[0.162, 0.163]",1. 2 <= 2600.0 |2. 0.162 <= 0.169 and 0.163 <= 0.168 |3. 0.045 < 0.05,1,1,"[[0.169, 0.168], [0.169, 0.163], [0.162, 0.163]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.274,0.0,"[0.258, 0.264]","[0.192, 0.192]",1. 4 <= 3072.0 |2. 0.192 <= 0.258 and 0.192 <= 0.264 |3. 0.0 < 0.05,2,2,"[[0.258, 0.264], [0.215, 0.264], [0.215, 0.218], [0.192, 0.218], [0.192, 0.192]]"
Folk_Income_Data,different features,LogisticRegression,0.328,0.038,"[0.173, 0.157]","[0.156, 0.156]",1. 3 <= 2496.0 |2. 0.156 <= 0.173 and 0.156 <= 0.157 |3. 0.038 < 0.05,2,1,"[[0.173, 0.157], [0.164, 0.157], [0.156, 0.157], [0.156, 0.156]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.389,0.051,"[0.192, 0.179]","[0.164, 0.165]",1. 4 <= 2632.0 |2. 0.164 <= 0.192 and 0.165 <= 0.179 |3. 0.051 < 0.05,2,2,"[[0.192, 0.179], [0.177, 0.179], [0.164, 0.179], [0.164, 0.171], [0.164, 0.165]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.508,0.0,"[0.273, 0.237]","[0.191, 0.192]",1. 5 <= 3064.0 |2. 0.191 <= 0.273 and 0.192 <= 0.237 |3. 0.0 < 0.05,2,3,"[[0.273, 0.237], [0.22, 0.237], [0.191, 0.237], [0.191, 0.211], [0.191, 0.194], [0.191, 0.192]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.393,0.017,"[0.264, 0.263]","[0.248, 0.248]",1. 4 <= 3968.0 |2. 0.248 <= 0.264 and 0.248 <= 0.263 |3. 0.017 < 0.05,2,2,"[[0.264, 0.263], [0.254, 0.263], [0.254, 0.253], [0.248, 0.253], [0.248, 0.248]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.414,0.0,"[0.405, 0.408]","[0.303, 0.303]",1. 4 <= 4848.0 |2. 0.303 <= 0.405 and 0.303 <= 0.408 |3. 0.0 < 0.05,2,2,"[[0.405, 0.408], [0.352, 0.408], [0.303, 0.408], [0.303, 0.353], [0.303, 0.303]]"
Folk_Travel_Data,different features,LogisticRegression,0.107,0.001,"[0.248, 0.232]","[0.234, 0.232]",1. 1 <= 3728.0 |2. 0.234 <= 0.248 and 0.232 <= 0.232 |3. 0.001 < 0.05,1,0,"[[0.248, 0.232], [0.234, 0.232]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.478,0.035,"[0.27, 0.286]","[0.253, 0.258]",1. 4 <= 4088.0 |2. 0.253 <= 0.27 and 0.258 <= 0.286 |3. 0.035 < 0.05,2,2,"[[0.27, 0.286], [0.27, 0.265], [0.256, 0.265], [0.256, 0.258], [0.253, 0.258]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.685,0.0,"[0.398, 0.342]","[0.273, 0.276]",1. 4 <= 4392.0 |2. 0.273 <= 0.398 and 0.276 <= 0.342 |3. 0.0 < 0.05,2,2,"[[0.398, 0.342], [0.333, 0.342], [0.273, 0.342], [0.273, 0.305], [0.273, 0.276]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.394,0.032,"[0.216, 0.214]","[0.207, 0.204]",1. 3 <= 3288.0 |2. 0.207 <= 0.216 and 0.204 <= 0.214 |3. 0.032 < 0.05,1,2,"[[0.216, 0.214], [0.216, 0.206], [0.207, 0.206], [0.207, 0.204]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.354,0.0,"[0.335, 0.337]","[0.238, 0.238]",1. 4 <= 3808.0 |2. 0.238 <= 0.335 and 0.238 <= 0.337 |3. 0.0 < 0.05,2,2,"[[0.335, 0.337], [0.335, 0.255], [0.254, 0.255], [0.254, 0.238], [0.238, 0.238]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.481,0.022,"[0.23, 0.211]","[0.203, 0.203]",1. 4 <= 3248.0 |2. 0.203 <= 0.23 and 0.203 <= 0.211 |3. 0.022 < 0.05,2,2,"[[0.23, 0.211], [0.214, 0.211], [0.203, 0.211], [0.203, 0.204], [0.203, 0.203]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.542,0.0,"[0.297, 0.291]","[0.225, 0.222]",1. 6 <= 3576.0 |2. 0.225 <= 0.297 and 0.222 <= 0.291 |3. 0.0 < 0.05,3,3,"[[0.297, 0.291], [0.234, 0.291], [0.234, 0.244], [0.234, 0.234], [0.234, 0.222], [0.228, 0.222], [0.225, 0.222]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.682,0.008,"[0.218, 0.205]","[0.118, 0.12]",1. 5 <= 1904.0 |2. 0.118 <= 0.218 and 0.12 <= 0.205 |3. 0.008 < 0.05,2,3,"[[0.218, 0.205], [0.119, 0.205], [0.119, 0.122], [0.119, 0.121], [0.118, 0.121], [0.118, 0.12]]"
Community_Data,different data,KNeighborsRegressor,0.038,0.018,"[0.024, 0.024]","[0.023, 0.024]",1. 1 <= 376.0 |2. 0.023 <= 0.024 and 0.024 <= 0.024 |3. 0.018 < 0.05,1,0,"[[0.024, 0.024], [0.023, 0.024]]"
Community_Data,different data,DecisionTreeRegressor,0.248,0.028,"[0.04, 0.041]","[0.032, 0.032]",1. 3 <= 512.0 |2. 0.032 <= 0.04 and 0.032 <= 0.041 |3. 0.028 < 0.05,2,1,"[[0.04, 0.041], [0.035, 0.041], [0.035, 0.032], [0.032, 0.032]]"
Community_Data,different data,LinearRegression,0.07,0.04,"[0.022, 0.023]","[0.022, 0.024]",1. 1 <= 368.0 |2. 0.022 <= 0.022 and 0.024 <= 0.023 |3. 0.04 < 0.05,0,1,"[[0.022, 0.023], [0.022, 0.024]]"
Community_Data,different features,KNeighborsRegressor,0.053,0.028,"[0.025, 0.023]","[0.025, 0.023]",1. 1 <= 384.0 |2. 0.025 <= 0.025 and 0.023 <= 0.023 |3. 0.028 < 0.05,0,1,"[[0.025, 0.023], [0.025, 0.023]]"
Community_Data,different features,DecisionTreeRegressor,0.226,0.043,"[0.039, 0.033]","[0.029, 0.025]",1. 3 <= 432.0 |2. 0.029 <= 0.039 and 0.025 <= 0.033 |3. 0.043 < 0.05,2,1,"[[0.039, 0.033], [0.031, 0.033], [0.031, 0.025], [0.029, 0.025]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.178,0.02,"[0.022, 0.04]","[0.022, 0.028]",1. 2 <= 400.0 |2. 0.022 <= 0.022 and 0.028 <= 0.04 |3. 0.02 < 0.05,0,2,"[[0.022, 0.04], [0.022, 0.029], [0.022, 0.028]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.183,0.003,"[0.04, 0.02]","[0.024, 0.02]",1. 2 <= 352.0 |2. 0.024 <= 0.04 and 0.02 <= 0.02 |3. 0.003 < 0.05,2,0,"[[0.04, 0.02], [0.028, 0.02], [0.024, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.337,0.01,"[0.248, 0.248]","[0.237, 0.235]",1. 4 <= 3776.0 |2. 0.237 <= 0.248 and 0.235 <= 0.248 |3. 0.01 < 0.05,2,2,"[[0.248, 0.248], [0.248, 0.238], [0.242, 0.238], [0.237, 0.238], [0.237, 0.235]]"
Compas_Data,different data,DecisionTreeClassifier,0.33,0.035,"[0.258, 0.265]","[0.234, 0.24]",1. 5 <= 3792.0 |2. 0.234 <= 0.258 and 0.24 <= 0.265 |3. 0.035 < 0.05,3,2,"[[0.258, 0.265], [0.246, 0.265], [0.246, 0.255], [0.246, 0.24], [0.237, 0.24], [0.234, 0.24]]"
Compas_Data,different features,LogisticRegression,0.316,0.024,"[0.238, 0.211]","[0.223, 0.211]",1. 2 <= 3472.0 |2. 0.223 <= 0.238 and 0.211 <= 0.211 |3. 0.024 < 0.05,2,0,"[[0.238, 0.211], [0.233, 0.211], [0.223, 0.211]]"
Compas_Data,different features,KNeighborsClassifier,0.476,0.014,"[0.281, 0.238]","[0.247, 0.23]",1. 5 <= 3816.0 |2. 0.247 <= 0.281 and 0.23 <= 0.238 |3. 0.014 < 0.05,2,3,"[[0.281, 0.238], [0.247, 0.238], [0.247, 0.232], [0.247, 0.23], [0.247, 0.23], [0.247, 0.23]]"
Compas_Data,different features,DecisionTreeClassifier,0.384,0.041,"[0.237, 0.214]","[0.218, 0.214]",1. 2 <= 3456.0 |2. 0.218 <= 0.237 and 0.214 <= 0.214 |3. 0.041 < 0.05,2,0,"[[0.237, 0.214], [0.225, 0.214], [0.218, 0.214]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.214,0.054,"[0.208, 0.242]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.242 |3. 0.054 < 0.05,0,2,"[[0.208, 0.242], [0.208, 0.224], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.275,0.042,"[0.25, 0.242]","[0.232, 0.24]",1. 3 <= 3776.0 |2. 0.232 <= 0.25 and 0.24 <= 0.242 |3. 0.042 < 0.05,2,1,"[[0.25, 0.242], [0.24, 0.242], [0.24, 0.24], [0.232, 0.24]]"
Adult_Data,different data,KNeighborsClassifier,0.215,0.045,"[0.147, 0.143]","[0.137, 0.134]",1. 2 <= 2168.0 |2. 0.137 <= 0.147 and 0.134 <= 0.143 |3. 0.045 < 0.05,1,1,"[[0.147, 0.143], [0.137, 0.143], [0.137, 0.134]]"
Adult_Data,different data,DecisionTreeClassifier,0.238,0.0,"[0.203, 0.207]","[0.154, 0.154]",1. 4 <= 2464.0 |2. 0.154 <= 0.203 and 0.154 <= 0.207 |3. 0.0 < 0.05,2,2,"[[0.203, 0.207], [0.203, 0.17], [0.168, 0.17], [0.168, 0.154], [0.154, 0.154]]"
Adult_Data,different features,LogisticRegression,0.227,0.031,"[0.136, 0.119]","[0.122, 0.119]",1. 2 <= 1928.0 |2. 0.122 <= 0.136 and 0.119 <= 0.119 |3. 0.031 < 0.05,2,0,"[[0.136, 0.119], [0.128, 0.119], [0.122, 0.119]]"
Adult_Data,different features,KNeighborsClassifier,0.288,0.033,"[0.159, 0.14]","[0.134, 0.131]",1. 4 <= 2120.0 |2. 0.134 <= 0.159 and 0.131 <= 0.14 |3. 0.033 < 0.05,2,2,"[[0.159, 0.14], [0.149, 0.14], [0.134, 0.14], [0.134, 0.132], [0.134, 0.131]]"
Adult_Data,different features,DecisionTreeClassifier,0.362,0.044,"[0.144, 0.163]","[0.132, 0.131]",1. 4 <= 2104.0 |2. 0.132 <= 0.144 and 0.131 <= 0.163 |3. 0.044 < 0.05,1,3,"[[0.144, 0.163], [0.144, 0.144], [0.144, 0.135], [0.132, 0.135], [0.132, 0.131]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.115,0.03,"[0.168, 0.177]","[0.168, 0.169]",1. 1 <= 2696.0 |2. 0.168 <= 0.168 and 0.169 <= 0.177 |3. 0.03 < 0.05,0,1,"[[0.168, 0.177], [0.168, 0.169]]"
German_Data,different data,KNeighborsClassifier,0.23,0.02,"[0.198, 0.213]","[0.193, 0.207]",1. 3 <= 3200.0 |2. 0.193 <= 0.198 and 0.207 <= 0.213 |3. 0.02 < 0.05,2,1,"[[0.198, 0.213], [0.194, 0.213], [0.193, 0.213], [0.193, 0.207]]"
German_Data,different data,DecisionTreeClassifier,0.32,0.0,"[0.3, 0.31]","[0.221, 0.221]",1. 4 <= 3536.0 |2. 0.221 <= 0.3 and 0.221 <= 0.31 |3. 0.0 < 0.05,2,2,"[[0.3, 0.31], [0.241, 0.31], [0.241, 0.246], [0.221, 0.246], [0.221, 0.221]]"
German_Data,different features,LogisticRegression,0.37,0.035,"[0.196, 0.172]","[0.182, 0.175]",1. 3 <= 2856.0 |2. 0.182 <= 0.196 and 0.175 <= 0.172 |3. 0.035 < 0.05,2,1,"[[0.196, 0.172], [0.196, 0.175], [0.183, 0.175], [0.182, 0.175]]"
German_Data,different features,KNeighborsClassifier,0.39,0.025,"[0.212, 0.231]","[0.212, 0.203]",1. 4 <= 3320.0 |2. 0.212 <= 0.212 and 0.203 <= 0.231 |3. 0.025 < 0.05,1,3,"[[0.212, 0.231], [0.212, 0.212], [0.212, 0.2], [0.212, 0.2], [0.212, 0.203]]"
German_Data,different features,DecisionTreeClassifier,0.375,0.0,"[0.29, 0.325]","[0.211, 0.211]",1. 4 <= 3376.0 |2. 0.211 <= 0.29 and 0.211 <= 0.325 |3. 0.0 < 0.05,2,2,"[[0.29, 0.325], [0.29, 0.256], [0.23, 0.256], [0.23, 0.211], [0.211, 0.211]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
