Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Twin_Data,different models,"['R_learner', 'Tree']",0.538,0.325,"[0.025, 0.024]","[0.022, 0.024]",1. 51 <= 46000.0 |2. 0.022 <= 0.025 and 0.024 <= 0.024 |3. 0.325 < 0.01,51,0,"[[0.025, 0.024], [0.023, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024], [0.022, 0.024]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.509,0.009,"[0.025, 0.021]","[0.023, 0.022]",1. 2 <= 45000.0 |2. 0.023 <= 0.025 and 0.022 <= 0.021 |3. 0.009 < 0.01,1,1,"[[0.025, 0.021], [0.023, 0.021], [0.023, 0.022]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.303,0.004,"[0.03, 0.031]","[0.029, 0.029]",1. 2 <= 58000.0 |2. 0.029 <= 0.03 and 0.029 <= 0.031 |3. 0.004 < 0.01,1,1,"[[0.03, 0.031], [0.03, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.188,0.15,"[0.027, 0.029]","[0.027, 0.029]",1. 51 <= 56000.0 |2. 0.027 <= 0.027 and 0.029 <= 0.029 |3. 0.15 < 0.01,51,0,"[[0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029], [0.027, 0.029]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.564,0.0,"[0.029, 0.025]","[0.027, 0.026]",1. 3 <= 53000.0 |2. 0.027 <= 0.029 and 0.026 <= 0.025 |3. 0.0 < 0.01,1,2,"[[0.029, 0.025], [0.029, 0.027], [0.027, 0.027], [0.027, 0.026]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.474,0.0,"[0.024, 0.021]","[0.022, 0.022]",1. 2 <= 44000.0 |2. 0.022 <= 0.024 and 0.022 <= 0.021 |3. 0.0 < 0.01,1,1,"[[0.024, 0.021], [0.022, 0.021], [0.022, 0.022]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.197,0.0,"[0.025, 0.025]","[0.024, 0.025]",1. 3 <= 49000.0 |2. 0.024 <= 0.025 and 0.025 <= 0.025 |3. 0.0 < 0.01,1,2,"[[0.025, 0.025], [0.025, 0.025], [0.024, 0.025], [0.024, 0.025]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.611,0.0,"[0.027, 0.024]","[0.024, 0.024]",1. 5 <= 48000.0 |2. 0.024 <= 0.027 and 0.024 <= 0.024 |3. 0.0 < 0.01,3,2,"[[0.027, 0.024], [0.025, 0.024], [0.025, 0.025], [0.025, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.538,0.0,"[0.028, 0.023]","[0.024, 0.024]",1. 4 <= 48000.0 |2. 0.024 <= 0.028 and 0.024 <= 0.023 |3. 0.0 < 0.01,2,2,"[[0.028, 0.023], [0.025, 0.023], [0.024, 0.023], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.573,0.017,"[0.027, 0.023]","[0.022, 0.023]",1. 4 <= 45000.0 |2. 0.022 <= 0.027 and 0.023 <= 0.023 |3. 0.017 < 0.01,3,1,"[[0.027, 0.023], [0.024, 0.023], [0.023, 0.023], [0.023, 0.023], [0.022, 0.023]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.521,0.004,"[0.024, 0.021]","[0.021, 0.021]",1. 3 <= 42000.0 |2. 0.021 <= 0.024 and 0.021 <= 0.021 |3. 0.004 < 0.01,2,1,"[[0.024, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021]]"
Twin_Data,different models,"['Tree', 'Forest']",0.124,0.004,"[0.024, 0.022]","[0.023, 0.023]",1. 2 <= 46000.0 |2. 0.023 <= 0.024 and 0.023 <= 0.022 |3. 0.004 < 0.01,1,1,"[[0.024, 0.022], [0.023, 0.022], [0.023, 0.023]]"
National_Study_Data,different data,R_learner,0.884,0.0,"[0.088, 0.088]","[0.077, 0.078]",1. 11 <= 155000.0 |2. 0.077 <= 0.088 and 0.078 <= 0.088 |3. 0.0 < 0.01,5,6,"[[0.088, 0.088], [0.088, 0.076], [0.079, 0.076], [0.079, 0.077], [0.079, 0.07], [0.074, 0.07], [0.073, 0.07], [0.073, 0.071], [0.073, 0.076], [0.076, 0.076], [0.076, 0.078], [0.077, 0.078]]"
National_Study_Data,different data,T_learner,0.919,0.012,"[0.125, 0.102]","[0.071, 0.07]",1. 14 <= 141000.0 |2. 0.071 <= 0.125 and 0.07 <= 0.102 |3. 0.012 < 0.01,6,8,"[[0.125, 0.102], [0.125, 0.084], [0.075, 0.084], [0.075, 0.079], [0.075, 0.073], [0.071, 0.073], [0.071, 0.071], [0.072, 0.071], [0.072, 0.071], [0.072, 0.07], [0.072, 0.07], [0.071, 0.07], [0.071, 0.07], [0.071, 0.07], [0.071, 0.07]]"
National_Study_Data,different data,Tree,0.709,0.0,"[0.094, 0.103]","[0.098, 0.101]",1. 7 <= 199000.0 |2. 0.098 <= 0.094 and 0.101 <= 0.103 |3. 0.0 < 0.01,5,2,"[[0.094, 0.103], [0.096, 0.103], [0.1, 0.103], [0.1, 0.104], [0.098, 0.104], [0.099, 0.104], [0.099, 0.101], [0.098, 0.101]]"
National_Study_Data,different data,Forest,0.733,0.0,"[0.072, 0.071]","[0.069, 0.069]",1. 4 <= 138000.0 |2. 0.069 <= 0.072 and 0.069 <= 0.071 |3. 0.0 < 0.01,2,2,"[[0.072, 0.071], [0.072, 0.07], [0.069, 0.07], [0.069, 0.069], [0.069, 0.069]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.066, 0.066]","[0.066, 0.066]",1. 0 <= 132000.0 |2. 0.066 <= 0.066 and 0.066 <= 0.066 |3. 0.0 < 0.01,0,0,"[[0.066, 0.066]]"
National_Study_Data,different models,"['R_learner', 'Forest']",0.779,0.0,"[0.071, 0.051]","[0.063, 0.062]",1. 10 <= 125000.0 |2. 0.063 <= 0.071 and 0.062 <= 0.051 |3. 0.0 < 0.01,7,3,"[[0.071, 0.051], [0.065, 0.051], [0.06, 0.051], [0.06, 0.065], [0.061, 0.065], [0.066, 0.065], [0.066, 0.062], [0.062, 0.062], [0.065, 0.062], [0.063, 0.062], [0.063, 0.062]]"
National_Study_Data,different models,"['S_learner', 'Tree']",0.733,0.0,"[0.084, 0.073]","[0.081, 0.081]",1. 10 <= 162000.0 |2. 0.081 <= 0.084 and 0.081 <= 0.073 |3. 0.0 < 0.01,5,5,"[[0.084, 0.073], [0.073, 0.073], [0.073, 0.077], [0.073, 0.08], [0.076, 0.08], [0.08, 0.08], [0.08, 0.08], [0.08, 0.08], [0.081, 0.08], [0.081, 0.082], [0.081, 0.081]]"
National_Study_Data,different models,"['T_learner', 'Forest']",0.814,0.012,"[0.094, 0.073]","[0.076, 0.077]",1. 7 <= 153000.0 |2. 0.076 <= 0.094 and 0.077 <= 0.073 |3. 0.012 < 0.01,6,1,"[[0.094, 0.073], [0.082, 0.073], [0.071, 0.073], [0.079, 0.073], [0.076, 0.073], [0.073, 0.073], [0.076, 0.073], [0.076, 0.077]]"
National_Study_Data,different models,"['X_learner', 'Tree']",0.767,0.012,"[0.117, 0.085]","[0.093, 0.091]",1. 9 <= 184000.0 |2. 0.093 <= 0.117 and 0.091 <= 0.085 |3. 0.012 < 0.01,7,2,"[[0.117, 0.085], [0.106, 0.085], [0.1, 0.085], [0.097, 0.085], [0.091, 0.085], [0.089, 0.085], [0.089, 0.087], [0.09, 0.087], [0.093, 0.087], [0.093, 0.091]]"
National_Study_Data,different models,"['Tree', 'Forest']",0.581,0.0,"[0.051, 0.05]","[0.05, 0.052]",1. 6 <= 102000.0 |2. 0.05 <= 0.051 and 0.052 <= 0.05 |3. 0.0 < 0.01,4,2,"[[0.051, 0.05], [0.05, 0.05], [0.051, 0.05], [0.049, 0.05], [0.05, 0.05], [0.05, 0.052], [0.05, 0.052]]"
Twin_Data,different data,R_learner,0.081,0.0,"[0.021, 0.022]","[0.021, 0.021]",1. 3 <= 42000.0 |2. 0.021 <= 0.021 and 0.021 <= 0.022 |3. 0.0 < 0.01,2,1,"[[0.021, 0.022], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021]]"
Twin_Data,different data,S_learner,0.077,0.0,"[0.025, 0.025]","[0.025, 0.025]",1. 2 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.025 |3. 0.0 < 0.01,1,1,"[[0.025, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different data,T_learner,0.551,0.004,"[0.027, 0.026]","[0.024, 0.024]",1. 4 <= 48000.0 |2. 0.024 <= 0.027 and 0.024 <= 0.026 |3. 0.004 < 0.01,2,2,"[[0.027, 0.026], [0.027, 0.023], [0.024, 0.023], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different data,X_learner,0.457,0.004,"[0.027, 0.029]","[0.028, 0.027]",1. 6 <= 55000.0 |2. 0.028 <= 0.027 and 0.027 <= 0.029 |3. 0.004 < 0.01,3,3,"[[0.027, 0.029], [0.026, 0.029], [0.026, 0.026], [0.028, 0.026], [0.028, 0.026], [0.028, 0.028], [0.028, 0.027]]"
Twin_Data,different data,Tree,0.342,0.009,"[0.024, 0.023]","[0.023, 0.023]",1. 2 <= 46000.0 |2. 0.023 <= 0.024 and 0.023 <= 0.023 |3. 0.009 < 0.01,1,1,"[[0.024, 0.023], [0.023, 0.023], [0.023, 0.023]]"
Twin_Data,different data,Forest,0.188,0.009,"[0.021, 0.02]","[0.021, 0.021]",1. 51 <= 42000.0 |2. 0.021 <= 0.021 and 0.021 <= 0.02 |3. 0.009 < 0.01,0,51,"[[0.021, 0.02], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.022, 0.022]","[0.022, 0.022]",1. 0 <= 44000.0 |2. 0.022 <= 0.022 and 0.022 <= 0.022 |3. 0.0 < 0.01,0,0,"[[0.022, 0.022]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.385,0.0,"[0.027, 0.027]","[0.027, 0.026]",1. 2 <= 53000.0 |2. 0.027 <= 0.027 and 0.026 <= 0.027 |3. 0.0 < 0.01,1,1,"[[0.027, 0.027], [0.027, 0.026], [0.027, 0.026]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.222,0.167,"[0.025, 0.025]","[0.024, 0.025]",1. 51 <= 49000.0 |2. 0.024 <= 0.025 and 0.025 <= 0.025 |3. 0.167 < 0.01,51,0,"[[0.025, 0.025], [0.025, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.025]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.594,0.0,"[0.03, 0.029]","[0.029, 0.029]",1. 3 <= 58000.0 |2. 0.029 <= 0.03 and 0.029 <= 0.029 |3. 0.0 < 0.01,1,2,"[[0.03, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.457,0.0,"[0.026, 0.022]","[0.026, 0.024]",1. 2 <= 50000.0 |2. 0.026 <= 0.026 and 0.024 <= 0.022 |3. 0.0 < 0.01,1,1,"[[0.026, 0.022], [0.026, 0.024], [0.026, 0.024]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.372,0.013,"[0.028, 0.029]","[0.028, 0.027]",1. 3 <= 55000.0 |2. 0.028 <= 0.028 and 0.027 <= 0.029 |3. 0.013 < 0.01,1,2,"[[0.028, 0.029], [0.028, 0.027], [0.028, 0.027], [0.028, 0.027]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.192,0.004,"[0.029, 0.028]","[0.029, 0.029]",1. 2 <= 58000.0 |2. 0.029 <= 0.029 and 0.029 <= 0.028 |3. 0.004 < 0.01,1,1,"[[0.029, 0.028], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.615,0.312,"[0.025, 0.023]","[0.023, 0.023]",1. 51 <= 46000.0 |2. 0.023 <= 0.025 and 0.023 <= 0.023 |3. 0.312 < 0.01,51,0,"[[0.025, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.474,0.004,"[0.028, 0.024]","[0.028, 0.027]",1. 2 <= 55000.0 |2. 0.028 <= 0.028 and 0.027 <= 0.024 |3. 0.004 < 0.01,0,2,"[[0.028, 0.024], [0.028, 0.025], [0.028, 0.027]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.59,0.0,"[0.029, 0.026]","[0.028, 0.027]",1. 3 <= 55000.0 |2. 0.028 <= 0.029 and 0.027 <= 0.026 |3. 0.0 < 0.01,1,2,"[[0.029, 0.026], [0.028, 0.026], [0.028, 0.027], [0.028, 0.027]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.517,0.0,"[0.024, 0.024]","[0.024, 0.024]",1. 3 <= 48000.0 |2. 0.024 <= 0.024 and 0.024 <= 0.024 |3. 0.0 < 0.01,2,1,"[[0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.517,0.004,"[0.024, 0.023]","[0.023, 0.023]",1. 3 <= 46000.0 |2. 0.023 <= 0.024 and 0.023 <= 0.023 |3. 0.004 < 0.01,2,1,"[[0.024, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.509,0.0,"[0.022, 0.021]","[0.021, 0.021]",1. 3 <= 42000.0 |2. 0.021 <= 0.022 and 0.021 <= 0.021 |3. 0.0 < 0.01,2,1,"[[0.022, 0.021], [0.021, 0.021], [0.021, 0.021], [0.021, 0.021]]"
Twin_Data,different models,"['Tree', 'Forest']",0.081,0.0,"[0.025, 0.024]","[0.025, 0.025]",1. 2 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.024 |3. 0.0 < 0.01,1,1,"[[0.025, 0.024], [0.025, 0.024], [0.025, 0.025]]"
National_Study_Data,different data,S_learner,0.849,0.0,"[0.132, 0.111]","[0.103, 0.106]",1. 13 <= 209000.0 |2. 0.103 <= 0.132 and 0.106 <= 0.111 |3. 0.0 < 0.01,7,6,"[[0.132, 0.111], [0.115, 0.111], [0.109, 0.111], [0.108, 0.111], [0.108, 0.103], [0.104, 0.103], [0.104, 0.106], [0.104, 0.106], [0.105, 0.106], [0.105, 0.107], [0.103, 0.107], [0.103, 0.106], [0.103, 0.106], [0.103, 0.106]]"
National_Study_Data,different data,T_learner,0.942,0.012,"[0.131, 0.118]","[0.085, 0.084]",1. 14 <= 169000.0 |2. 0.085 <= 0.131 and 0.084 <= 0.118 |3. 0.012 < 0.01,9,5,"[[0.131, 0.118], [0.097, 0.118], [0.097, 0.095], [0.088, 0.095], [0.089, 0.095], [0.089, 0.089], [0.089, 0.089], [0.089, 0.088], [0.088, 0.088], [0.087, 0.088], [0.087, 0.084], [0.086, 0.084], [0.086, 0.084], [0.086, 0.084], [0.085, 0.084]]"
National_Study_Data,different models,"['R_learner', 'T_learner']",0.779,0.012,"[0.065, 0.077]","[0.068, 0.068]",1. 7 <= 136000.0 |2. 0.068 <= 0.065 and 0.068 <= 0.077 |3. 0.012 < 0.01,2,5,"[[0.065, 0.077], [0.065, 0.074], [0.066, 0.074], [0.066, 0.067], [0.066, 0.067], [0.066, 0.067], [0.068, 0.067], [0.068, 0.068]]"
National_Study_Data,different models,"['S_learner', 'T_learner']",0.721,0.0,"[0.078, 0.095]","[0.082, 0.081]",1. 8 <= 163000.0 |2. 0.082 <= 0.078 and 0.081 <= 0.095 |3. 0.0 < 0.01,3,5,"[[0.078, 0.095], [0.078, 0.079], [0.078, 0.077], [0.078, 0.077], [0.078, 0.081], [0.078, 0.081], [0.078, 0.079], [0.082, 0.079], [0.082, 0.081]]"
National_Study_Data,different models,"['S_learner', 'Tree']",0.802,0.012,"[0.077, 0.06]","[0.074, 0.073]",1. 7 <= 147000.0 |2. 0.074 <= 0.077 and 0.073 <= 0.06 |3. 0.012 < 0.01,3,4,"[[0.077, 0.06], [0.077, 0.064], [0.071, 0.064], [0.071, 0.069], [0.071, 0.07], [0.07, 0.07], [0.07, 0.073], [0.074, 0.073]]"
National_Study_Data,different models,"['S_learner', 'Forest']",0.779,0.0,"[0.073, 0.065]","[0.072, 0.071]",1. 7 <= 143000.0 |2. 0.072 <= 0.073 and 0.071 <= 0.065 |3. 0.0 < 0.01,4,3,"[[0.073, 0.065], [0.071, 0.065], [0.073, 0.065], [0.073, 0.07], [0.071, 0.07], [0.071, 0.069], [0.072, 0.069], [0.072, 0.071]]"
National_Study_Data,different models,"['T_learner', 'X_learner']",0.477,0.0,"[0.082, 0.085]","[0.081, 0.081]",1. 5 <= 162000.0 |2. 0.081 <= 0.082 and 0.081 <= 0.085 |3. 0.0 < 0.01,3,2,"[[0.082, 0.085], [0.077, 0.085], [0.077, 0.078], [0.077, 0.081], [0.078, 0.081], [0.081, 0.081]]"
National_Study_Data,different models,"['T_learner', 'Tree']",0.849,0.012,"[0.088, 0.078]","[0.08, 0.08]",1. 8 <= 160000.0 |2. 0.08 <= 0.088 and 0.08 <= 0.078 |3. 0.012 < 0.01,5,3,"[[0.088, 0.078], [0.076, 0.078], [0.074, 0.078], [0.071, 0.078], [0.071, 0.08], [0.073, 0.08], [0.08, 0.08], [0.08, 0.078], [0.08, 0.08]]"
National_Study_Data,different models,"['Tree', 'Forest']",0.581,0.0,"[0.094, 0.079]","[0.084, 0.084]",1. 5 <= 168000.0 |2. 0.084 <= 0.094 and 0.084 <= 0.079 |3. 0.0 < 0.01,4,1,"[[0.094, 0.079], [0.086, 0.079], [0.086, 0.084], [0.085, 0.084], [0.084, 0.084], [0.084, 0.084]]"
Twin_Data,different data,R_learner,0.145,0.0,"[0.028, 0.027]","[0.028, 0.027]",1. 2 <= 55000.0 |2. 0.028 <= 0.028 and 0.027 <= 0.027 |3. 0.0 < 0.01,1,1,"[[0.028, 0.027], [0.028, 0.027], [0.028, 0.027]]"
Twin_Data,different data,S_learner,0.179,0.0,"[0.034, 0.033]","[0.034, 0.033]",1. 2 <= 67000.0 |2. 0.034 <= 0.034 and 0.033 <= 0.033 |3. 0.0 < 0.01,1,1,"[[0.034, 0.033], [0.034, 0.033], [0.034, 0.033]]"
Twin_Data,different data,T_learner,0.538,0.004,"[0.031, 0.03]","[0.028, 0.028]",1. 4 <= 56000.0 |2. 0.028 <= 0.031 and 0.028 <= 0.03 |3. 0.004 < 0.01,3,1,"[[0.031, 0.03], [0.029, 0.03], [0.029, 0.028], [0.028, 0.028], [0.028, 0.028]]"
Twin_Data,different data,X_learner,0.453,0.004,"[0.036, 0.034]","[0.033, 0.033]",1. 3 <= 66000.0 |2. 0.033 <= 0.036 and 0.033 <= 0.034 |3. 0.004 < 0.01,2,1,"[[0.036, 0.034], [0.036, 0.033], [0.033, 0.033], [0.033, 0.033]]"
Twin_Data,different data,Tree,0.453,0.171,"[0.03, 0.028]","[0.03, 0.029]",1. 51 <= 59000.0 |2. 0.03 <= 0.03 and 0.029 <= 0.028 |3. 0.171 < 0.01,0,51,"[[0.03, 0.028], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029]]"
Twin_Data,different data,Forest,0.205,0.158,"[0.026, 0.025]","[0.026, 0.025]",1. 51 <= 51000.0 |2. 0.026 <= 0.026 and 0.025 <= 0.025 |3. 0.158 < 0.01,51,0,"[[0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.025, 0.025]","[0.025, 0.025]",1. 0 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.025 |3. 0.0 < 0.01,0,0,"[[0.025, 0.025]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.355,0.004,"[0.025, 0.026]","[0.025, 0.025]",1. 2 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.026 |3. 0.004 < 0.01,1,1,"[[0.025, 0.026], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.201,0.009,"[0.03, 0.03]","[0.035, 0.035]",1. 4 <= 70000.0 |2. 0.035 <= 0.03 and 0.035 <= 0.03 |3. 0.009 < 0.01,1,3,"[[0.03, 0.03], [0.03, 0.03], [0.035, 0.03], [0.035, 0.032], [0.035, 0.035]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.449,0.017,"[0.027, 0.026]","[0.027, 0.027]",1. 5 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.026 |3. 0.017 < 0.01,3,2,"[[0.027, 0.026], [0.026, 0.026], [0.026, 0.027], [0.026, 0.027], [0.027, 0.027], [0.027, 0.027]]"
