AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,mobility
22,16,5,1,2,0,1,4,1,1,12,2,2,2,1,0,1,1,20,25,2000,1
30,21,5,1,2,0,1,4,1,1,2,2,2,2,1,2,1,1,40,60,20150,1
26,21,5,1,2,0,1,4,4,1,2,2,2,2,9,0,6,1,40,0,30000,1
21,20,5,2,2,0,1,4,4,1,2,2,2,2,2,0,0,6,0,0,0,0
30,13,1,1,2,0,1,2,4,1,5,2,2,2,2,2,1,1,40,6,21700,0
34,16,1,2,2,0,4,4,1,2,0,2,2,2,1,2,7,1,40,35,50000,1
23,19,1,2,2,0,4,4,1,2,2,2,2,2,1,0,1,1,20,10,5000,1
25,16,1,1,2,0,5,4,1,2,9,2,2,2,1,0,0,6,0,0,0,0
25,16,5,1,2,0,5,4,1,2,2,2,2,2,1,0,1,1,40,60,35000,1
23,18,5,1,2,0,5,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
22,19,5,1,2,0,5,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
21,19,5,1,2,0,5,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
25,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,60,25000,1
32,13,4,1,2,0,5,4,1,2,2,2,2,2,1,2,1,1,48,10,17000,1
31,16,4,1,2,0,1,4,4,1,11,2,2,2,1,2,1,1,1,15,1300,1
33,20,5,1,1,0,1,4,2,1,4,2,2,1,1,2,1,1,40,5,25000,1
22,20,5,1,2,0,2,4,1,1,7,2,2,2,2,0,1,1,35,2,14000,1
22,19,5,2,2,0,1,4,4,1,12,2,2,2,1,0,4,1,15,20,7000,1
24,21,5,2,1,0,1,4,1,1,0,2,2,1,1,0,3,3,40,0,4500,0
31,21,1,2,2,0,1,4,1,1,0,2,2,2,2,2,1,1,40,30,9000,1
32,22,1,1,2,0,1,4,1,1,1,2,2,2,2,2,2,1,55,25,60000,1
31,16,5,2,2,0,1,4,1,1,0,2,2,2,2,2,3,1,40,10,29000,1
25,16,5,1,2,0,1,4,1,1,10,2,2,2,2,0,1,1,40,30,30000,1
22,17,5,1,2,0,1,4,1,1,10,2,2,2,2,0,0,6,0,0,0,1
26,16,1,1,2,0,5,4,4,2,0,2,2,2,8,0,7,2,25,0,200000,1
26,16,1,2,2,0,5,4,4,2,1,2,2,2,8,0,1,1,40,25,36000,1
19,19,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,3,20,0,1500,1
24,11,5,1,1,0,1,4,1,1,2,2,2,1,1,0,0,6,0,0,0,1
22,21,5,2,2,0,1,4,2,1,2,2,2,2,1,0,2,1,40,20,33000,0
21,21,5,2,2,0,3,4,1,1,0,2,2,2,5,0,1,3,24,0,7500,0
21,21,5,2,2,0,1,4,2,1,12,2,2,2,1,0,1,1,28,40,17000,0
20,21,5,2,2,0,1,4,1,1,12,2,2,2,6,0,1,6,0,0,0,0
32,21,1,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,45,0,60000,1
31,22,1,2,2,0,1,4,1,1,1,2,2,2,6,2,1,1,45,30,115000,1
23,22,5,2,2,0,1,4,2,1,2,2,2,2,1,0,2,3,0,0,0,0
20,19,5,2,2,0,4,4,1,2,2,2,2,2,9,0,1,1,40,25,18700,1
25,17,5,1,1,0,1,4,1,1,2,2,2,1,1,0,6,6,0,0,0,1
28,16,1,1,2,0,4,2,1,2,0,2,2,2,1,0,1,1,40,0,138000,1
30,20,1,2,2,0,4,4,1,2,1,2,2,2,1,2,1,6,0,0,0,1
24,21,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,3,0,0,0,0
31,19,5,1,1,0,1,4,1,1,2,1,2,1,2,2,2,3,0,0,14000,1
32,19,1,2,2,0,2,4,1,1,0,2,2,2,1,2,1,1,40,25,32000,1
20,16,5,2,2,0,5,4,2,2,0,2,2,2,1,0,0,6,0,0,0,1
21,21,5,2,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,0
20,18,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,6,0,0,0,0
24,21,5,2,2,0,2,4,1,1,10,2,2,2,8,0,0,6,0,0,0,1
33,19,1,2,2,0,3,4,2,1,0,2,2,2,1,2,2,1,40,35,31000,1
28,20,1,1,2,0,5,4,1,2,1,2,2,2,1,0,1,1,10,40,12500,1
31,21,5,1,2,0,4,4,1,2,0,2,2,2,9,2,7,2,40,0,56000,0
22,16,5,1,1,0,1,4,1,1,10,2,1,2,9,0,1,1,43,20,20000,0
22,21,5,2,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
19,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
24,21,5,1,2,0,1,4,1,1,2,2,2,2,6,0,2,1,40,45,42300,1
22,20,5,1,2,0,1,4,1,1,2,2,2,2,6,0,1,6,25,0,5700,1
19,14,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,20,10,6400,1
23,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,30,15000,1
22,16,5,2,2,0,1,4,1,1,15,2,2,2,1,0,1,1,40,40,18000,1
22,19,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,36,30,10800,1
32,21,5,2,2,0,1,4,1,1,2,2,2,2,2,2,1,1,40,20,20000,1
19,14,5,1,2,0,1,4,1,1,2,2,2,2,2,0,0,6,0,0,0,1
25,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,45,15,80000,1
28,17,1,2,2,0,1,4,4,1,0,2,2,2,1,0,1,3,35,0,15100,1
30,17,1,1,1,0,1,4,4,1,1,2,1,1,1,2,0,6,0,0,9000,1
33,16,1,1,1,0,1,4,1,1,0,2,1,2,1,2,1,1,40,30,31000,1
34,21,5,2,2,0,1,4,4,1,2,2,2,2,1,2,1,6,0,0,20000,1
33,21,1,1,1,0,1,4,4,1,9,2,2,1,1,2,1,3,0,0,10000,1
26,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,2,1,20,100,12000,1
31,20,1,2,2,0,1,4,1,1,0,2,2,2,1,2,1,1,45,60,32000,1
32,16,1,1,2,0,1,4,1,1,1,2,2,2,1,2,1,1,60,30,65000,1
30,19,5,1,2,0,1,4,2,1,2,2,2,2,1,2,1,1,40,10,15000,1
33,21,1,2,2,0,2,4,1,1,0,2,2,2,1,2,1,1,40,10,100000,1
34,18,1,1,2,0,1,4,4,1,1,2,2,2,1,2,1,1,40,15,40000,1
21,1,5,1,1,0,2,4,4,1,2,2,2,1,1,0,9,3,0,0,0,1
20,14,5,2,2,0,2,4,4,1,2,2,2,2,1,0,1,1,40,30,12000,0
24,19,5,1,2,0,2,4,1,1,2,2,2,2,1,0,1,1,32,25,24000,1
29,20,5,1,2,0,5,4,1,2,11,2,2,2,1,0,1,1,40,20,29000,1
32,22,1,2,2,0,4,4,1,2,0,2,2,2,2,2,4,1,82,45,57000,1
25,22,5,2,2,0,5,4,1,2,5,2,2,2,2,0,2,3,20,0,4500,0
21,19,5,1,2,0,1,4,1,1,0,2,2,2,2,0,9,3,0,0,0,1
22,19,5,1,2,0,1,4,1,1,12,2,2,2,1,0,0,6,0,0,0,0
29,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,20,34000,1
28,16,1,1,2,0,1,4,2,1,9,2,2,2,1,0,1,1,40,30,6500,1
29,21,1,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,35,3,155000,1
31,17,1,1,2,0,1,4,1,1,1,2,2,2,2,2,1,1,30,10,20000,1
20,19,5,1,2,0,4,4,2,2,0,2,2,2,9,0,1,1,20,2,2000,1
25,20,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,10,25000,1
30,21,5,2,2,0,1,4,4,1,13,2,2,2,1,2,1,1,36,15,50000,1
26,20,1,1,2,0,1,2,1,1,0,2,2,2,1,0,1,1,40,40,38000,0
26,19,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,6,0,0,0,0
23,20,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,30,40000,1
22,20,5,2,2,0,1,4,2,1,2,2,2,2,1,0,0,6,0,0,0,1
28,21,1,1,2,0,1,4,4,1,0,2,2,2,1,0,1,1,40,20,75000,1
28,22,1,2,2,0,1,4,4,1,1,2,2,2,1,0,1,1,40,20,60000,1
30,20,3,2,2,0,1,4,4,1,0,2,2,2,1,2,1,1,40,10,24000,1
19,16,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,20,30,8500,1
27,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,50,60,27000,1
25,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,30,25000,1
33,16,3,2,2,0,1,4,2,1,2,2,2,2,1,2,1,1,40,45,4000,1
19,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,4,1,20,15,7000,1
31,19,1,2,2,0,5,4,1,2,1,2,2,2,6,2,1,6,0,0,0,1
32,16,5,2,2,0,1,4,2,1,0,2,2,2,1,2,1,1,36,10,28000,0
25,20,5,1,2,0,1,4,1,1,13,2,2,2,9,0,1,1,40,10,23400,0
26,16,5,1,2,0,1,1,2,1,0,2,2,2,1,0,5,4,50,15,32000,1
29,21,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,15,30000,1
31,20,1,1,2,0,1,4,1,1,1,2,2,2,1,2,1,1,60,15,50000,1
24,16,5,1,2,0,1,2,1,1,2,2,2,2,1,0,1,1,16,40,2400,1
27,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,38,25,19800,1
28,22,5,1,2,0,1,4,2,1,13,2,2,2,1,0,2,6,40,0,3200,1
21,16,1,2,2,0,1,4,1,1,0,2,2,2,8,0,1,1,20,20,13000,1
25,16,1,1,2,0,1,4,1,1,1,2,2,2,8,0,1,1,40,10,20000,1
27,21,5,2,2,0,2,4,4,1,0,2,2,2,1,0,2,1,45,45,40000,1
33,21,3,2,2,0,1,4,4,1,0,2,2,2,1,2,3,1,60,15,44000,0
25,13,5,1,2,0,1,4,4,1,13,2,2,2,1,0,1,3,55,0,25000,1
26,21,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,45,15,57000,0
23,16,5,1,1,0,1,4,1,1,2,2,2,1,1,0,0,6,0,0,9000,1
33,16,4,1,2,0,1,4,1,1,7,2,2,2,1,2,1,1,60,60,8400,1
23,16,5,2,2,0,1,4,1,1,10,2,2,2,2,0,0,6,0,0,10500,1
28,19,1,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,53,42000,0
19,17,5,1,1,0,1,4,2,1,2,2,2,1,1,0,0,6,0,0,0,1
32,16,3,2,2,0,4,4,1,2,2,2,2,2,1,2,1,1,40,60,26000,0
29,20,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,6,0,0,-2300,1
34,1,1,1,2,0,4,4,1,2,1,2,2,2,1,2,7,1,40,40,10000,1
33,17,1,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,45,20,54000,1
33,19,1,2,2,0,1,4,1,1,1,2,2,2,1,2,1,1,40,10,52000,1
27,17,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,60,12,43000,0
30,21,5,2,2,0,1,4,1,1,2,2,2,2,1,2,7,6,0,0,0,1
28,24,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,50,45,100000,1
28,21,5,2,2,0,2,4,1,1,15,2,2,2,1,0,1,1,35,40,15600,1
29,21,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,50,20,38000,1
31,21,1,1,2,0,1,4,2,1,1,2,2,2,1,2,1,1,60,20,52000,1
25,16,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,40,15,9000,1
34,19,5,2,2,0,1,4,1,1,0,2,2,2,1,2,1,3,0,0,3000,1
21,20,5,1,2,0,4,4,1,2,0,2,2,2,8,0,0,6,0,0,0,1
21,20,5,2,2,0,1,4,1,1,12,2,2,2,1,0,4,1,10,30,6300,1
21,16,5,2,2,0,1,4,2,1,12,2,2,2,1,0,1,1,30,15,9000,1
30,16,5,2,2,0,4,4,2,2,15,2,2,2,1,2,0,6,0,0,0,1
19,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,6,10,0,500,1
26,16,1,1,2,0,1,4,1,1,2,2,2,2,8,0,1,1,40,150,25000,1
21,16,5,2,2,0,1,4,1,1,2,2,2,2,8,0,1,1,45,15,15000,1
30,20,5,1,2,0,1,4,4,1,0,2,2,2,1,2,3,1,50,25,41000,1
27,20,5,2,2,0,1,4,4,1,3,2,2,2,1,0,1,1,25,45,7500,1
26,16,5,1,2,0,1,4,4,1,15,2,2,2,1,0,1,1,40,20,20000,0
26,20,5,1,1,0,1,4,2,1,0,2,2,1,2,0,1,1,28,20,9300,0
19,18,5,2,2,0,1,4,1,1,5,2,2,2,2,0,1,1,40,20,10500,0
25,18,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,6,25,0,5000,1
28,19,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,45,6,50000,1
33,21,1,1,1,0,1,2,1,1,1,1,2,2,1,2,6,1,40,45,160000,1
26,19,5,1,2,0,5,4,1,2,0,2,2,2,8,0,1,1,40,20,42000,1
22,19,5,2,2,0,1,4,1,1,13,2,2,2,1,0,1,1,40,12,43500,1
34,22,5,1,2,0,4,4,1,2,2,2,2,2,2,2,1,1,40,25,55000,1
28,16,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,40,30,40000,1
26,19,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,30,20,17000,1
25,16,1,2,2,0,1,2,2,1,0,2,2,2,1,0,5,6,40,0,77600,0
25,17,1,1,2,0,1,4,4,1,1,2,2,2,1,0,1,1,40,10,18000,0
26,19,5,2,2,0,4,4,1,2,0,2,2,2,1,0,1,1,40,40,58000,1
25,16,5,1,2,0,4,4,1,2,13,2,2,2,1,0,1,1,40,40,60000,0
24,16,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,35,10,20100,1
23,18,5,2,2,0,1,4,2,1,12,2,2,2,1,0,1,1,35,10,27100,0
19,15,5,1,2,0,1,4,2,1,12,2,2,2,1,0,1,1,35,10,24500,0
28,22,1,1,2,0,1,2,1,1,0,2,2,2,1,0,2,1,40,15,64000,0
26,21,1,2,2,0,1,4,2,1,1,2,2,2,9,0,1,1,40,30,67000,1
28,22,5,2,2,0,1,4,1,1,2,2,2,2,1,0,3,1,40,25,44230,1
24,21,5,2,2,0,1,4,1,1,2,2,2,2,1,0,3,1,40,25,42350,1
25,1,5,1,1,0,1,4,4,1,2,2,2,1,8,0,1,1,40,45,35000,1
21,19,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,6,30,0,28000,0
19,19,5,2,2,0,1,4,2,1,12,2,2,2,2,0,0,6,0,0,0,0
23,18,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,30,5300,1
30,20,1,1,2,0,1,4,3,1,0,2,2,2,1,2,3,1,52,15,76000,1
29,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,1,36,18,49010,1
32,20,1,1,2,0,1,2,1,1,0,2,2,2,1,2,1,1,40,15,70000,1
32,21,1,2,2,0,4,4,1,2,1,2,2,2,1,2,1,1,40,8,130000,1
34,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,7,1,53,0,155000,0
28,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,7,6,0,0,0,0
31,12,1,1,2,0,5,4,1,2,2,2,2,2,1,2,1,1,40,60,22000,1
19,12,5,1,2,0,5,4,1,2,2,2,2,2,1,0,1,3,40,0,4000,1
33,21,1,2,2,0,1,4,1,1,0,2,2,2,1,2,1,1,12,20,4600,1
33,21,1,1,2,0,1,4,1,1,1,2,2,2,1,2,2,1,40,20,81000,1
33,16,3,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,50,60,73000,1
28,18,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,40,25000,0
33,21,5,1,2,0,1,4,1,1,2,2,2,2,3,2,6,1,60,45,17000,1
29,21,5,2,2,0,1,4,1,1,2,2,2,2,3,0,6,6,0,0,12000,1
32,19,1,2,2,0,1,4,2,1,0,2,2,2,1,2,1,1,40,10,36900,1
27,20,5,2,2,0,1,4,1,1,2,2,2,2,1,0,3,1,48,15,18000,1
25,16,5,1,2,0,1,4,1,1,4,2,2,2,1,0,1,1,32,70,16000,1
22,19,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,55,55,15000,1
28,18,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,32,30,11000,1
31,21,5,1,2,0,1,1,1,1,0,2,2,2,2,2,5,4,40,10,40200,0
24,17,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,20,23600,1
32,19,5,1,2,0,1,4,4,1,2,2,2,2,1,2,1,1,40,10,36000,1
27,19,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,1,29700,1
28,18,1,2,2,0,1,4,4,1,9,2,2,2,1,0,0,6,0,0,0,1
32,21,3,2,2,0,2,4,1,1,0,2,2,2,1,2,1,1,40,20,73000,1
31,21,3,2,2,0,4,4,1,2,0,2,2,2,1,2,1,1,40,10,25000,1
23,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,60,12000,1
31,21,5,1,2,0,1,4,4,1,0,2,2,2,1,2,1,1,33,45,50000,1
33,21,5,1,2,0,1,4,1,1,13,2,2,2,1,2,1,1,40,30,85000,1
24,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,30,32000,1
19,19,5,2,2,0,1,4,4,1,7,2,2,2,1,0,1,1,20,30,10000,1
23,18,5,2,2,0,1,4,4,1,2,2,2,2,2,0,1,1,25,15,3000,1
26,14,5,1,2,0,1,4,1,1,7,2,2,2,1,0,1,3,40,0,4500,0
28,13,4,2,2,0,1,4,1,1,15,2,2,2,1,0,1,6,35,0,5200,0
23,21,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,30,10,8000,1
31,17,3,2,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,10,51500,1
25,15,5,1,1,0,1,4,2,1,2,2,2,1,6,0,0,6,0,0,6400,1
21,19,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,6,0,0,0,1
28,19,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,28,5,17000,0
30,16,1,1,2,0,5,4,1,2,1,2,2,2,8,2,1,1,40,15,22900,0
27,18,1,1,2,0,4,4,1,2,0,2,2,2,1,0,1,1,60,35,47000,1
28,18,1,2,2,0,4,4,1,2,1,2,2,2,1,0,1,6,0,0,0,1
34,24,3,1,2,0,5,4,1,2,0,2,2,2,1,2,7,1,40,150,45000,1
28,21,1,1,2,0,5,4,1,2,10,2,2,2,1,0,1,1,40,30,30000,1
26,19,5,2,2,0,5,4,1,2,13,2,2,2,1,0,1,1,29,30,20000,1
26,23,5,2,2,0,1,4,1,1,2,2,2,2,2,0,7,6,0,0,0,1
20,19,5,1,2,0,1,4,2,1,2,2,2,2,1,0,0,6,0,0,0,1
26,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,30,30,25000,1
25,20,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,12,15000,1
32,19,1,1,2,0,1,4,1,1,0,2,2,2,1,2,4,1,80,40,70000,1
30,20,1,2,2,0,4,4,1,2,1,2,2,2,6,2,1,1,40,15,42000,1
33,22,3,2,2,0,1,4,2,1,2,2,2,2,1,2,3,1,40,40,48000,0
31,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,42,40,62000,1
30,19,1,2,2,0,2,4,1,1,1,2,2,2,1,2,1,1,38,25,38000,1
31,21,5,2,2,0,2,4,1,1,10,2,2,2,1,2,1,1,35,15,18500,1
25,18,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,45,10,32900,1
29,13,4,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,5,31800,0
34,21,1,2,2,0,1,4,4,1,0,2,2,2,1,2,2,1,29,25,9000,1
19,16,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,20,10,11800,1
32,21,5,2,2,0,5,4,1,2,0,2,2,2,1,2,1,6,0,0,20,1
29,21,5,2,2,0,5,4,1,2,15,2,2,2,1,0,1,1,15,45,900,1
25,21,1,1,2,0,1,4,4,1,0,2,2,2,1,0,2,1,40,40,10000,1
24,20,1,2,2,0,1,4,4,1,1,2,2,2,1,0,1,6,0,0,0,1
24,20,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,3,0,0,0,1
29,19,5,2,2,0,1,4,4,1,0,2,2,2,1,0,0,6,0,0,0,1
28,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,3,1,48,15,38000,1
28,19,5,1,2,0,5,4,1,2,0,2,2,2,1,0,1,1,40,35,32000,1
34,18,1,2,2,0,4,4,4,2,1,2,2,2,8,2,1,1,32,7,9700,0
27,18,5,1,2,0,3,4,1,1,2,2,2,2,1,0,1,1,40,3,34000,1
24,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,6,1,40,8,15400,1
32,12,5,2,2,0,3,4,1,1,2,2,2,2,2,2,1,6,40,0,10100,0
30,16,5,1,2,0,3,4,1,1,2,2,2,2,2,2,1,3,0,0,0,1
27,16,5,2,2,0,3,4,1,1,2,2,2,2,2,0,1,1,40,5,16800,0
22,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,7,32000,1
27,21,1,2,2,0,1,4,4,1,0,2,2,2,1,0,1,6,40,0,43000,0
27,16,1,1,2,0,1,4,4,1,1,2,2,2,1,0,1,1,45,15,60000,0
27,21,1,2,2,0,1,4,2,1,0,2,2,2,1,0,3,1,40,15,34000,1
33,22,1,1,2,0,1,4,3,1,1,2,2,2,1,2,7,1,70,80,80000,1
20,14,5,1,2,0,1,4,1,1,7,2,2,2,1,0,0,6,0,0,0,0
28,14,1,2,2,0,1,4,3,1,0,2,2,2,2,0,1,1,40,10,37000,1
31,20,1,1,2,0,1,4,2,1,0,2,2,2,1,2,2,1,45,30,44000,0
34,22,1,2,2,0,1,4,2,1,1,2,2,2,1,2,2,1,38,40,30000,0
33,16,1,1,2,0,1,4,4,1,0,2,2,2,1,2,1,1,53,60,150000,1
32,16,1,2,2,0,1,4,4,1,1,2,2,2,1,2,0,6,0,0,0,1
29,21,1,1,2,0,1,4,2,1,0,2,2,2,1,0,4,1,40,45,28000,1
31,23,1,2,2,0,1,4,4,1,1,2,2,2,1,2,1,1,40,30,38000,1
34,21,1,1,2,0,1,4,2,1,0,2,2,2,2,2,4,1,40,25,29500,1
33,16,4,2,1,0,1,4,2,1,0,2,2,1,1,2,2,3,40,0,5900,0
21,19,5,1,2,0,1,4,1,1,7,2,2,2,1,0,0,6,0,0,0,1
28,21,5,1,2,0,1,4,1,1,0,2,2,2,1,0,7,1,40,20,40000,0
25,21,5,2,2,0,1,4,1,1,13,2,2,2,1,0,2,1,40,90,40000,1
24,19,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,25,15,15000,0
25,19,5,1,2,0,1,4,1,1,13,2,2,2,1,0,1,1,37,20,27000,0
34,16,1,2,2,0,5,4,1,2,0,2,2,2,1,2,0,6,0,0,0,1
25,16,5,2,2,0,1,4,4,1,11,2,2,2,1,0,0,6,0,0,0,1
29,20,1,1,2,0,1,1,1,1,0,2,2,2,1,0,5,4,40,12,20000,1
27,19,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,1,35,30,23000,1
28,21,5,1,2,0,5,4,1,2,2,2,2,2,6,0,1,3,50,0,15000,1
29,20,1,2,2,0,1,4,4,1,0,2,2,2,1,0,1,1,40,20,31000,1
31,19,1,1,2,0,1,4,4,1,1,2,2,2,1,2,2,1,40,15,37500,1
27,21,3,2,2,0,5,4,1,2,0,2,2,2,6,0,2,1,40,40,34000,1
20,16,5,1,2,0,1,4,1,1,12,2,2,2,6,0,0,6,0,0,0,0
28,21,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,75,40000,1
20,18,5,1,2,0,1,4,1,1,2,2,2,2,1,0,9,3,0,0,0,1
31,19,5,1,2,0,4,4,1,2,2,2,2,2,2,2,1,1,52,35,27000,0
29,21,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,42,5,35000,0
30,24,1,1,2,0,1,4,1,1,1,2,2,2,1,2,1,1,50,20,45000,0
29,16,1,1,2,0,4,4,1,2,0,2,2,2,1,0,1,1,60,20,46800,1
25,21,5,1,2,0,4,4,4,2,2,2,2,2,1,0,1,3,25,0,4000,1
22,17,1,2,2,0,5,4,4,2,9,2,2,2,1,0,2,1,40,30,43000,1
29,23,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,45,25,80000,1
28,22,5,2,2,0,1,4,1,1,2,2,2,2,1,0,3,1,40,20,43000,1
22,19,5,2,2,0,1,4,4,1,15,2,2,2,8,0,1,1,20,5,8400,1
19,14,5,1,1,0,2,4,2,1,2,2,2,1,2,0,9,3,0,0,0,0
21,20,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,20,20,8000,1
21,20,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,20,15,8000,1
20,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,24,7,13000,1
28,16,3,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,15,40000,1
24,14,5,1,2,0,1,4,1,1,12,2,2,2,1,0,1,1,30,20,26800,1
32,13,5,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,45,60,60000,1
30,1,5,2,1,0,1,4,4,1,0,2,2,2,1,2,0,6,0,0,0,1
19,16,5,2,2,0,5,4,4,2,2,2,2,2,1,0,1,1,50,5,800,1
28,19,5,1,1,0,1,4,1,1,0,2,2,2,2,0,0,6,0,0,9000,0
34,18,5,2,2,0,1,4,4,1,15,2,2,2,1,2,1,3,45,0,19000,0
32,21,1,2,2,0,4,4,1,2,0,2,2,2,8,2,0,6,0,0,0,0
32,18,1,1,2,0,1,4,4,1,1,2,2,2,1,2,6,1,30,0,50000,0
31,24,5,2,2,0,4,4,1,2,2,2,2,2,6,2,0,6,0,0,0,1
20,16,5,2,2,0,1,4,1,1,7,2,2,2,1,0,1,1,40,22,10000,0
26,22,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,6,0,0,0,1
26,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,2,1,40,20,35000,1
30,19,1,1,2,0,4,4,4,2,0,2,2,2,1,2,1,1,40,15,50000,1
31,18,1,2,2,0,4,4,4,2,1,2,2,2,1,2,1,1,40,60,40000,1
32,21,1,1,2,0,1,4,2,1,0,2,2,2,1,2,6,1,4,0,7000,1
33,23,1,2,2,0,1,4,2,1,1,2,2,2,1,2,1,1,50,10,250000,1
26,19,5,1,1,0,5,4,1,2,2,2,1,2,1,0,1,1,35,20,16000,1
25,18,5,1,2,0,5,4,1,2,2,2,2,2,1,0,5,1,30,20,21000,1
22,18,5,2,2,0,5,4,1,2,2,2,2,2,1,0,1,1,35,20,16000,1
23,21,5,2,2,0,4,4,1,2,2,2,2,2,1,0,1,1,30,15,30000,1
26,16,3,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,30,26000,1
32,18,1,2,2,0,1,4,1,1,0,2,2,2,2,2,4,1,80,50,22000,1
31,16,1,1,2,0,4,4,1,2,1,2,2,2,2,2,1,1,80,45,21000,1
33,21,5,1,2,0,5,4,4,2,2,2,2,2,1,2,1,1,40,15,40000,1
25,21,5,2,1,0,5,4,4,2,2,2,2,2,1,0,0,6,0,0,0,0
